"program","year","week","site","depth","BT","weekly_max_temp","dhw","annual_max"
"TCRMP",2010,14,"Jacks Bay",14,29.8,27.5798676470588,0,0
"TCRMP",2011,14,"Buck Island STT",14,29.8,26.4828897058824,0,0
"TCRMP",2011,14,"Jacks Bay",14,29.8,26.7963161764706,0,0
"TCRMP",2012,14,"Buck Island STT",14,29.8,26.8526911764706,0,0
"TCRMP",2012,14,"Jacks Bay",14,29.8,27.0671544117647,0,0
"TCRMP",2013,14,"Buck Island STT",14,29.8,26.8189632352941,0,0
"TCRMP",2013,14,"Jacks Bay",14,29.8,26.8182867647059,0,0
"TCRMP",2014,14,"Buck Island STT",14,29.8,26.8898970588235,0,0
"TCRMP",2014,14,"Jacks Bay",14,29.8,27.0104632352941,0,0
"TCRMP",2015,14,"Buck Island STT",14,29.8,26.6674411764706,0,0
"TCRMP",2015,14,"Jacks Bay",14,29.8,26.7612794117647,0,0
"TCRMP",2016,14,"Buck Island STT",14,29.8,27.085875,0,0
"TCRMP",2016,14,"Jacks Bay",14,29.8,27.2855367647059,0,0
"TCRMP",2017,14,"Buck Island STT",14,29.8,27.1255588235294,0,0
"TCRMP",2017,14,"Jacks Bay",14,29.8,27.5071691176471,0,0
"TCRMP",2018,14,"Buck Island STT",14,29.8,27.0584705882353,0,0
"TCRMP",2018,14,"Jacks Bay",14,29.8,27.0653823529412,0,0
"TCRMP",2019,14,"Buck Island STT",14,29.8,27.0506029411765,0,0
"TCRMP",2019,14,"Jacks Bay",14,29.8,26.9704558823529,0,0
"TCRMP",2020,14,"Buck Island STT",14,29.8,27.1663229166667,0,0
"TCRMP",2020,14,"Jacks Bay",14,29.8,27.30475,0,0
"TCRMP",2021,14,"Buck Island STT",14,29.8,26.7341323529412,0,0
"TCRMP",2021,14,"Jacks Bay",14,29.8,26.8050185185185,0,0
"TCRMP",2022,14,"Buck Island STT",14,29.8,26.5474338235294,0,0
"TCRMP",2023,14,"Buck Island STT",14,29.8,26.5494485294118,0,0
"TCRMP",2023,14,"Jacks Bay",14,29.8,26.7238382352941,0,0
"TCRMP",2024,14,"Buck Island STT",14,29.8,27.8194583333333,0,0
"TCRMP",2024,14,"Jacks Bay",14,29.8,28.0219270833333,0,0
"TCRMP",2025,14,"Jacks Bay",14,29.8,27.3578541666667,0,0
"TCRMP",2007,15,"Buck Island STT",14,29.8,27.3467875,0,0
"TCRMP",2008,15,"Buck Island STT",14,29.8,25.8043161764706,0,0
"TCRMP",2008,15,"Jacks Bay",14,29.8,26.0218382352941,0,0
"TCRMP",2009,15,"Buck Island STT",14,29.8,26.2926176470588,0,0
"TCRMP",2009,15,"Jacks Bay",14,29.8,26.5479852941176,0,0
"TCRMP",2010,15,"Jacks Bay",14,29.8,27.6706617647059,0,0
"TCRMP",2011,15,"Buck Island STT",14,29.8,26.8927867647059,0,0
"TCRMP",2011,15,"Jacks Bay",14,29.8,26.8566838235294,0,0
"TCRMP",2012,15,"Buck Island STT",14,29.8,27.2539705882353,0,0
"TCRMP",2012,15,"Jacks Bay",14,29.8,27.3404044117647,0,0
"TCRMP",2013,15,"Buck Island STT",14,29.8,26.9895661764706,0,0
"TCRMP",2013,15,"Jacks Bay",14,29.8,27.0563161764706,0,0
"TCRMP",2014,15,"Buck Island STT",14,29.8,26.7263970588235,0,0
"TCRMP",2014,15,"Jacks Bay",14,29.8,26.9721029411765,0,0
"TCRMP",2015,15,"Buck Island STT",14,29.8,26.7069779411765,0,0
"TCRMP",2015,15,"Jacks Bay",14,29.8,26.9312647058824,0,0
"TCRMP",2016,15,"Buck Island STT",14,29.8,27.5240955882353,0,0
"TCRMP",2016,15,"Jacks Bay",14,29.8,28.1262720588235,0,0
"TCRMP",2017,15,"Buck Island STT",14,29.8,27.4310514705882,0,0
"TCRMP",2017,15,"Jacks Bay",14,29.8,27.7756911764706,0,0
"TCRMP",2018,15,"Buck Island STT",14,29.8,27.1485,0,0
"TCRMP",2018,15,"Jacks Bay",14,29.8,27.1674411764706,0,0
"TCRMP",2019,15,"Buck Island STT",14,29.8,26.7750220588235,0,0
"TCRMP",2019,15,"Jacks Bay",14,29.8,26.9443161764706,0,0
"TCRMP",2020,15,"Buck Island STT",14,29.8,27.74596875,0,0
"TCRMP",2020,15,"Jacks Bay",14,29.8,27.8037941176471,0,0
"TCRMP",2021,15,"Buck Island STT",14,29.8,26.9995220588235,0,0
"TCRMP",2021,15,"Jacks Bay",14,29.8,27.1072426470588,0,0
"TCRMP",2022,15,"Buck Island STT",14,29.8,26.7098235294118,0,0
"TCRMP",2023,15,"Buck Island STT",14,29.8,27.1068161764706,0,0
"TCRMP",2023,15,"Jacks Bay",14,29.8,26.8914117647059,0,0
"TCRMP",2024,15,"Buck Island STT",14,29.8,27.9115104166667,0,0
"TCRMP",2024,15,"Jacks Bay",14,29.8,28.1615208333333,0,0
"TCRMP",2025,15,"Jacks Bay",14,29.8,27.8212395833333,0,0
"TCRMP",2007,16,"Buck Island STT",14,29.8,27.5913191176471,0,0
"TCRMP",2008,16,"Buck Island STT",14,29.8,26.4386323529412,0,0
"TCRMP",2008,16,"Jacks Bay",14,29.8,26.5324705882353,0,0
"TCRMP",2009,16,"Buck Island STT",14,29.8,26.7632794117647,0,0
"TCRMP",2009,16,"Jacks Bay",14,29.8,26.3648235294118,0,0
"TCRMP",2010,16,"Jacks Bay",14,29.8,28.2011470588235,0,0
"TCRMP",2011,16,"Buck Island STT",14,29.8,27.2666323529412,0,0
"TCRMP",2011,16,"Jacks Bay",14,29.8,27.1948455882353,0,0
"TCRMP",2012,16,"Buck Island STT",14,29.8,26.7481985294118,0,0
"TCRMP",2012,16,"Jacks Bay",14,29.8,26.9194926470588,0,0
"TCRMP",2013,16,"Buck Island STT",14,29.8,27.0313676470588,0,0
"TCRMP",2013,16,"Jacks Bay",14,29.8,27.023125,0,0
"TCRMP",2014,16,"Buck Island STT",14,29.8,26.8433088235294,0,0
"TCRMP",2014,16,"Jacks Bay",14,29.8,27.0161764705882,0,0
"TCRMP",2015,16,"Buck Island STT",14,29.8,26.7670441176471,0,0
"TCRMP",2015,16,"Jacks Bay",14,29.8,26.9980955882353,0,0
"TCRMP",2016,16,"Buck Island STT",14,29.8,27.5905367647059,0,0
"TCRMP",2016,16,"Jacks Bay",14,29.8,27.9443382352941,0,0
"TCRMP",2017,16,"Buck Island STT",14,29.8,27.3266838235294,0,0
"TCRMP",2017,16,"Jacks Bay",14,29.8,27.6088308823529,0,0
"TCRMP",2018,16,"Buck Island STT",14,29.8,26.9007205882353,0,0
"TCRMP",2018,16,"Jacks Bay",14,29.8,27.3374338235294,0,0
"TCRMP",2019,16,"Buck Island STT",14,29.8,26.7613235294118,0,0
"TCRMP",2019,16,"Jacks Bay",14,29.8,26.7628382352941,0,0
"TCRMP",2020,16,"Buck Island STT",14,29.8,27.8924166666667,0,0
"TCRMP",2020,16,"Jacks Bay",14,29.8,28.0365735294118,0,0
"TCRMP",2021,16,"Buck Island STT",14,29.8,27.1609926470588,0,0
"TCRMP",2021,16,"Jacks Bay",14,29.8,27.3363014705882,0,0
"TCRMP",2022,16,"Buck Island STT",14,29.8,26.6753602941176,0,0
"TCRMP",2023,16,"Buck Island STT",14,29.8,27.3500955882353,0,0
"TCRMP",2023,16,"Jacks Bay",14,29.8,27.1588308823529,0,0
"TCRMP",2024,16,"Buck Island STT",14,29.8,28.068125,0,0
"TCRMP",2024,16,"Jacks Bay",14,29.8,28.5566875,0,0
"TCRMP",2025,16,"Jacks Bay",14,29.8,27.7738,0,0
"TCRMP",2007,17,"Buck Island STT",14,29.8,27.6106205882353,0,0
"TCRMP",2008,17,"Buck Island STT",14,29.8,26.9126764705882,0,0
"TCRMP",2008,17,"Jacks Bay",14,29.8,26.8216617647059,0,0
"TCRMP",2009,17,"Buck Island STT",14,29.8,26.9485661764706,0,0
"TCRMP",2009,17,"Jacks Bay",14,29.8,27.0871764705882,0,0
"TCRMP",2010,17,"Jacks Bay",14,29.8,28.7556911764706,0,0
"TCRMP",2011,17,"Buck Island STT",14,29.8,27.4212794117647,0,0
"TCRMP",2011,17,"Jacks Bay",14,29.8,27.4711617647059,0,0
"TCRMP",2012,17,"Buck Island STT",14,29.8,27.1039632352941,0,0
"TCRMP",2012,17,"Jacks Bay",14,29.8,27.492,0,0
"TCRMP",2013,17,"Buck Island STT",14,29.8,26.6755808823529,0,0
"TCRMP",2013,17,"Jacks Bay",14,29.8,26.9755220588235,0,0
"TCRMP",2014,17,"Buck Island STT",14,29.8,27.1886102941176,0,0
"TCRMP",2014,17,"Jacks Bay",14,29.8,27.6516397058824,0,0
"TCRMP",2015,17,"Buck Island STT",14,29.8,27.2750955882353,0,0
"TCRMP",2015,17,"Jacks Bay",14,29.8,27.4816029411765,0,0
"TCRMP",2016,17,"Buck Island STT",14,29.8,27.7281176470588,0,0
"TCRMP",2016,17,"Jacks Bay",14,29.8,28.0119044117647,0,0
"TCRMP",2017,17,"Buck Island STT",14,29.8,27.0349411764706,0,0
"TCRMP",2017,17,"Jacks Bay",14,29.8,27.3843602941176,0,0
"TCRMP",2018,17,"Buck Island STT",14,29.8,27.176875,0,0
"TCRMP",2018,17,"Jacks Bay",14,29.8,27.4846544117647,0,0
"TCRMP",2019,17,"Buck Island STT",14,29.8,27.0579044117647,0,0
"TCRMP",2019,17,"Jacks Bay",14,29.8,27.1187941176471,0,0
"TCRMP",2020,17,"Buck Island STT",14,29.8,27.84365625,0,0
"TCRMP",2020,17,"Jacks Bay",14,29.8,28.1233382352941,0,0
"TCRMP",2021,17,"Buck Island STT",14,29.8,27.1537941176471,0,0
"TCRMP",2021,17,"Jacks Bay",14,29.8,27.3418676470588,0,0
"TCRMP",2022,17,"Buck Island STT",14,29.8,26.7141764705882,0,0
"TCRMP",2023,17,"Buck Island STT",14,29.8,28.1300955882353,0,0
"TCRMP",2023,17,"Jacks Bay",14,29.8,27.6771029411765,0,0
"TCRMP",2024,17,"Buck Island STT",14,29.8,28.4486354166667,0,0
"TCRMP",2024,17,"Jacks Bay",14,29.8,28.6805625,0,0
"TCRMP",2007,18,"Buck Island STT",14,29.8,27.7753647058824,0,0
"TCRMP",2008,18,"Buck Island STT",14,29.8,27.0022573529412,0,0
"TCRMP",2008,18,"Jacks Bay",14,29.8,26.8177647058824,0,0
"TCRMP",2009,18,"Buck Island STT",14,29.8,26.846125,0,0
"TCRMP",2009,18,"Jacks Bay",14,29.8,26.8948235294118,0,0
"TCRMP",2010,18,"Jacks Bay",14,29.8,28.7997941176471,0,0
"TCRMP",2011,18,"Buck Island STT",14,29.8,27.1718897058824,0,0
"TCRMP",2011,18,"Jacks Bay",14,29.8,27.3282941176471,0,0
"TCRMP",2012,18,"Buck Island STT",14,29.8,26.9160955882353,0,0
"TCRMP",2012,18,"Jacks Bay",14,29.8,27.3894191176471,0,0
"TCRMP",2013,18,"Buck Island STT",14,29.8,27.2502720588235,0,0
"TCRMP",2013,18,"Jacks Bay",14,29.8,27.3130808823529,0,0
"TCRMP",2014,18,"Buck Island STT",14,29.8,27.4169705882353,0,0
"TCRMP",2014,18,"Jacks Bay",14,29.8,27.7967058823529,0,0
"TCRMP",2015,18,"Buck Island STT",14,29.8,27.7158455882353,0,0
"TCRMP",2015,18,"Jacks Bay",14,29.8,27.9536544117647,0,0
"TCRMP",2016,18,"Buck Island STT",14,29.8,27.8210661764706,0,0
"TCRMP",2016,18,"Jacks Bay",14,29.8,27.9522867647059,0,0
"TCRMP",2017,18,"Buck Island STT",14,29.8,27.1435294117647,0,0
"TCRMP",2017,18,"Jacks Bay",14,29.8,27.6465,0,0
"TCRMP",2018,18,"Buck Island STT",14,29.8,27.2972426470588,0,0
"TCRMP",2018,18,"Jacks Bay",14,29.8,27.4173088235294,0,0
"TCRMP",2019,18,"Buck Island STT",14,29.8,27.0076985294118,0,0
"TCRMP",2019,18,"Jacks Bay",14,29.8,27.1521764705882,0,0
"TCRMP",2020,18,"Buck Island STT",14,29.8,28.03346875,0,0
"TCRMP",2020,18,"Jacks Bay",14,29.8,28.0760661764706,0,0
"TCRMP",2021,18,"Buck Island STT",14,29.8,27.2907720588235,0,0
"TCRMP",2021,18,"Jacks Bay",14,29.8,27.5087279411765,0,0
"TCRMP",2022,18,"Buck Island STT",14,29.8,27.0764926470588,0,0
"TCRMP",2023,18,"Buck Island STT",14,29.8,28.3590073529412,0,0
"TCRMP",2023,18,"Jacks Bay",14,29.8,27.999125,0,0
"TCRMP",2024,18,"Buck Island STT",14,29.8,28.5825,0,0
"TCRMP",2024,18,"Jacks Bay",14,29.8,28.6279895833333,0,0
"TCRMP",2007,19,"Buck Island STT",14,29.8,28.1076647058824,0,0
"TCRMP",2008,19,"Buck Island STT",14,29.8,27.0446617647059,0,0
"TCRMP",2008,19,"Jacks Bay",14,29.8,27.1494411764706,0,0
"TCRMP",2009,19,"Buck Island STT",14,29.8,26.8434338235294,0,0
"TCRMP",2009,19,"Jacks Bay",14,29.8,27.0320882352941,0,0
"TCRMP",2010,19,"Jacks Bay",14,29.8,28.7196470588235,0,0
"TCRMP",2011,19,"Buck Island STT",14,29.8,27.50525,0,0
"TCRMP",2011,19,"Jacks Bay",14,29.8,27.64175,0,0
"TCRMP",2012,19,"Buck Island STT",14,29.8,27.3865882352941,0,0
"TCRMP",2012,19,"Jacks Bay",14,29.8,27.7421764705882,0,0
"TCRMP",2013,19,"Buck Island STT",14,29.8,27.5356764705882,0,0
"TCRMP",2013,19,"Jacks Bay",14,29.8,27.9935882352941,0,0
"TCRMP",2014,19,"Buck Island STT",14,29.8,27.7666029411765,0,0
"TCRMP",2014,19,"Jacks Bay",14,29.8,27.8355882352941,0,0
"TCRMP",2015,19,"Buck Island STT",14,29.8,27.6408308823529,0,0
"TCRMP",2015,19,"Jacks Bay",14,29.8,27.8729044117647,0,0
"TCRMP",2016,19,"Buck Island STT",14,29.8,27.9287279411765,0,0
"TCRMP",2016,19,"Jacks Bay",14,29.8,28.1735,0,0
"TCRMP",2017,19,"Buck Island STT",14,29.8,27.5404485294118,0,0
"TCRMP",2017,19,"Jacks Bay",14,29.8,27.9158676470588,0,0
"TCRMP",2018,19,"Buck Island STT",14,29.8,27.2347058823529,0,0
"TCRMP",2018,19,"Jacks Bay",14,29.8,27.3330220588235,0,0
"TCRMP",2019,19,"Buck Island STT",14,29.8,27.24775,0,0
"TCRMP",2019,19,"Jacks Bay",14,29.8,27.3674632352941,0,0
"TCRMP",2020,19,"Buck Island STT",14,29.8,28.2379375,0,0
"TCRMP",2020,19,"Jacks Bay",14,29.8,28.2090147058824,0,0
"TCRMP",2021,19,"Buck Island STT",14,29.8,27.4697867647059,0,0
"TCRMP",2021,19,"Jacks Bay",14,29.8,27.6841029411765,0,0
"TCRMP",2022,19,"Buck Island STT",14,29.8,27.3524191176471,0,0
"TCRMP",2023,19,"Buck Island STT",14,29.8,28.3700735294118,0,0
"TCRMP",2023,19,"Jacks Bay",14,29.8,28.0309117647059,0,0
"TCRMP",2024,19,"Buck Island STT",14,29.8,28.7641458333333,0,0
"TCRMP",2024,19,"Jacks Bay",14,29.8,28.93971875,0,0
"TCRMP",2007,20,"Buck Island STT",14,29.8,28.3022477941176,0,0
"TCRMP",2008,20,"Buck Island STT",14,29.8,27.4793897058824,0,0
"TCRMP",2008,20,"Jacks Bay",14,29.8,27.9413529411765,0,0
"TCRMP",2009,20,"Buck Island STT",14,29.8,26.7337352941176,0,0
"TCRMP",2009,20,"Jacks Bay",14,29.8,27.0975,0,0
"TCRMP",2010,20,"Jacks Bay",14,29.8,28.7344852941176,0,0
"TCRMP",2011,20,"Buck Island STT",14,29.8,27.2765441176471,0,0
"TCRMP",2011,20,"Jacks Bay",14,29.8,27.4886691176471,0,0
"TCRMP",2012,20,"Buck Island STT",14,29.8,27.6385955882353,0,0
"TCRMP",2012,20,"Jacks Bay",14,29.8,27.8605,0,0
"TCRMP",2013,20,"Buck Island STT",14,29.8,27.7336323529412,0,0
"TCRMP",2013,20,"Jacks Bay",14,29.8,27.9781323529412,0,0
"TCRMP",2014,20,"Buck Island STT",14,29.8,27.2565147058824,0,0
"TCRMP",2014,20,"Jacks Bay",14,29.8,27.4631911764706,0,0
"TCRMP",2015,20,"Buck Island STT",14,29.8,27.6415882352941,0,0
"TCRMP",2015,20,"Jacks Bay",14,29.8,27.8428308823529,0,0
"TCRMP",2016,20,"Buck Island STT",14,29.8,28.0443088235294,0,0
"TCRMP",2016,20,"Jacks Bay",14,29.8,28.1801397058824,0,0
"TCRMP",2017,20,"Buck Island STT",14,29.8,27.9113676470588,0,0
"TCRMP",2017,20,"Jacks Bay",14,29.8,28.1900955882353,0,0
"TCRMP",2018,20,"Buck Island STT",14,29.8,27.2795882352941,0,0
"TCRMP",2018,20,"Jacks Bay",14,29.8,27.4022794117647,0,0
"TCRMP",2019,20,"Buck Island STT",14,29.8,27.72775,0,0
"TCRMP",2019,20,"Jacks Bay",14,29.8,27.7076029411765,0,0
"TCRMP",2020,20,"Buck Island STT",14,29.8,28.1989270833333,0,0
"TCRMP",2020,20,"Jacks Bay",14,29.8,28.3330073529412,0,0
"TCRMP",2021,20,"Buck Island STT",14,29.8,27.9462941176471,0,0
"TCRMP",2021,20,"Jacks Bay",14,29.8,28.0821397058824,0,0
"TCRMP",2022,20,"Buck Island STT",14,29.8,27.8383529411765,0,0
"TCRMP",2023,20,"Buck Island STT",14,29.8,28.3580808823529,0,0
"TCRMP",2023,20,"Jacks Bay",14,29.8,28.4832867647059,0,0
"TCRMP",2024,20,"Buck Island STT",14,29.8,29.1475520833333,0,0
"TCRMP",2024,20,"Jacks Bay",14,29.8,29.61640625,0,0
"TCRMP",2007,21,"Buck Island STT",14,29.8,28.8102441176471,0,0
"TCRMP",2008,21,"Buck Island STT",14,29.8,27.8346470588235,0,0
"TCRMP",2008,21,"Jacks Bay",14,29.8,27.9473088235294,0,0
"TCRMP",2009,21,"Buck Island STT",14,29.8,27.4095147058824,0,0
"TCRMP",2009,21,"Jacks Bay",14,29.8,27.47375,0,0
"TCRMP",2010,21,"Jacks Bay",14,29.8,29.3150147058824,0,0
"TCRMP",2011,21,"Buck Island STT",14,29.8,27.6848676470588,0,0
"TCRMP",2011,21,"Jacks Bay",14,29.8,27.8321985294118,0,0
"TCRMP",2012,21,"Buck Island STT",14,29.8,27.6910514705882,0,0
"TCRMP",2012,21,"Jacks Bay",14,29.8,28.0103823529412,0,0
"TCRMP",2013,21,"Buck Island STT",14,29.8,27.7302647058824,0,0
"TCRMP",2013,21,"Jacks Bay",14,29.8,27.9726985294118,0,0
"TCRMP",2014,21,"Buck Island STT",14,29.8,27.5198088235294,0,0
"TCRMP",2014,21,"Jacks Bay",14,29.8,27.6493676470588,0,0
"TCRMP",2015,21,"Buck Island STT",14,29.8,27.9365514705882,0,0
"TCRMP",2015,21,"Jacks Bay",14,29.8,28.1723382352941,0,0
"TCRMP",2016,21,"Buck Island STT",14,29.8,28.1801764705882,0,0
"TCRMP",2016,21,"Jacks Bay",14,29.8,28.30325,0,0
"TCRMP",2017,21,"Buck Island STT",14,29.8,28.2021176470588,0,0
"TCRMP",2017,21,"Jacks Bay",14,29.8,28.5428235294118,0,0
"TCRMP",2018,21,"Buck Island STT",14,29.8,27.4350955882353,0,0
"TCRMP",2018,21,"Jacks Bay",14,29.8,27.5976838235294,0,0
"TCRMP",2019,21,"Buck Island STT",14,29.8,27.8365,0,0
"TCRMP",2019,21,"Jacks Bay",14,29.8,27.9312720588235,0,0
"TCRMP",2020,21,"Buck Island STT",14,29.8,28.5378020833333,0,0
"TCRMP",2020,21,"Jacks Bay",14,29.8,28.6837647058824,0,0
"TCRMP",2021,21,"Buck Island STT",14,29.8,28.1089705882353,0,0
"TCRMP",2021,21,"Jacks Bay",14,29.8,28.2724264705882,0,0
"TCRMP",2022,21,"Buck Island STT",14,29.8,27.9500220588235,0,0
"TCRMP",2023,21,"Buck Island STT",14,29.8,28.6653823529412,0,0
"TCRMP",2023,21,"Jacks Bay",14,29.8,29.0031985294118,0,0
"TCRMP",2024,21,"Buck Island STT",14,29.8,29.4408541666667,0,0
"TCRMP",2024,21,"Jacks Bay",14,29.8,29.7605833333333,0,0
"TCRMP",2007,22,"Buck Island STT",14,29.8,28.9948544117647,0,0
"TCRMP",2008,22,"Buck Island STT",14,29.8,27.7135,0,0
"TCRMP",2008,22,"Jacks Bay",14,29.8,27.7539264705882,0,0
"TCRMP",2009,22,"Buck Island STT",14,29.8,27.7593455882353,0,0
"TCRMP",2009,22,"Jacks Bay",14,29.8,27.6986323529412,0,0
"TCRMP",2010,22,"Jacks Bay",14,29.8,29.1939558823529,0,0
"TCRMP",2011,22,"Buck Island STT",14,29.8,28.4377941176471,0,0
"TCRMP",2011,22,"Jacks Bay",14,29.8,28.4582426470588,0,0
"TCRMP",2012,22,"Buck Island STT",14,29.8,28.0885808823529,0,0
"TCRMP",2012,22,"Jacks Bay",14,29.8,28.4919632352941,0,0
"TCRMP",2013,22,"Buck Island STT",14,29.8,27.6483382352941,0,0
"TCRMP",2013,22,"Jacks Bay",14,29.8,27.7733529411765,0,0
"TCRMP",2014,22,"Buck Island STT",14,29.8,27.6299485294118,0,0
"TCRMP",2014,22,"Jacks Bay",14,29.8,27.6577720588235,0,0
"TCRMP",2015,22,"Buck Island STT",14,29.8,28.155125,0,0
"TCRMP",2015,22,"Jacks Bay",14,29.8,28.131,0,0
"TCRMP",2016,22,"Buck Island STT",14,29.8,28.1848088235294,0,0
"TCRMP",2016,22,"Jacks Bay",14,29.8,28.4521617647059,0,0
"TCRMP",2017,22,"Buck Island STT",14,29.8,28.4369264705882,0,0
"TCRMP",2017,22,"Jacks Bay",14,29.8,28.6117794117647,0,0
"TCRMP",2018,22,"Buck Island STT",14,29.8,28.0039705882353,0,0
"TCRMP",2018,22,"Jacks Bay",14,29.8,28.0419558823529,0,0
"TCRMP",2019,22,"Buck Island STT",14,29.8,27.8520661764706,0,0
"TCRMP",2019,22,"Jacks Bay",14,29.8,28.1224117647059,0,0
"TCRMP",2020,22,"Buck Island STT",14,29.8,28.7899791666667,0,0
"TCRMP",2020,22,"Jacks Bay",14,29.8,29.0024264705882,0,0
"TCRMP",2021,22,"Buck Island STT",14,29.8,28.1017720588235,0,0
"TCRMP",2021,22,"Jacks Bay",14,29.8,28.2936764705882,0,0
"TCRMP",2022,22,"Buck Island STT",14,29.8,28.0824264705882,0,0
"TCRMP",2023,22,"Buck Island STT",14,29.8,28.9795588235294,0,0
"TCRMP",2023,22,"Jacks Bay",14,29.8,28.9004117647059,0,0
"TCRMP",2024,22,"Buck Island STT",14,29.8,29.5088333333333,0,0
"TCRMP",2024,22,"Jacks Bay",14,29.8,29.8169166666667,1.0169166666667,0
"TCRMP",2007,23,"Buck Island STT",14,29.8,28.8393588235294,0,0
"TCRMP",2008,23,"Buck Island STT",14,29.8,27.8959779411765,0,0
"TCRMP",2008,23,"Jacks Bay",14,29.8,27.9136323529412,0,0
"TCRMP",2009,23,"Buck Island STT",14,29.8,27.8969485294118,0,0
"TCRMP",2009,23,"Jacks Bay",14,29.8,28.1302058823529,0,0
"TCRMP",2010,23,"Jacks Bay",14,29.8,29.5109117647059,0,0
"TCRMP",2011,23,"Buck Island STT",14,29.8,28.825375,0,0
"TCRMP",2011,23,"Jacks Bay",14,29.8,28.8624632352941,0,0
"TCRMP",2012,23,"Buck Island STT",14,29.8,28.4673823529412,0,0
"TCRMP",2012,23,"Jacks Bay",14,29.8,28.6805808823529,0,0
"TCRMP",2013,23,"Buck Island STT",14,29.8,27.7595514705882,0,0
"TCRMP",2013,23,"Jacks Bay",14,29.8,27.9761544117647,0,0
"TCRMP",2014,23,"Buck Island STT",14,29.8,27.7273161764706,0,0
"TCRMP",2014,23,"Jacks Bay",14,29.8,28.0537941176471,0,0
"TCRMP",2015,23,"Buck Island STT",14,29.8,28.4436617647059,0,0
"TCRMP",2015,23,"Jacks Bay",14,29.8,28.4373455882353,0,0
"TCRMP",2016,23,"Buck Island STT",14,29.8,28.6138235294118,0,0
"TCRMP",2016,23,"Jacks Bay",14,29.8,28.9811617647059,0,0
"TCRMP",2017,23,"Buck Island STT",14,29.8,28.7221985294118,0,0
"TCRMP",2017,23,"Jacks Bay",14,29.8,28.7845661764706,0,0
"TCRMP",2018,23,"Buck Island STT",14,29.8,28.1412058823529,0,0
"TCRMP",2018,23,"Jacks Bay",14,29.8,28.1285882352941,0,0
"TCRMP",2019,23,"Buck Island STT",14,29.8,28.3833014705882,0,0
"TCRMP",2019,23,"Jacks Bay",14,29.8,28.568875,0,0
"TCRMP",2020,23,"Buck Island STT",14,29.8,28.7956770833333,0,0
"TCRMP",2020,23,"Jacks Bay",14,29.8,28.9085073529412,0,0
"TCRMP",2021,23,"Buck Island STT",14,29.8,28.0275808823529,0,0
"TCRMP",2021,23,"Jacks Bay",14,29.8,28.2441102941176,0,0
"TCRMP",2022,23,"Buck Island STT",14,29.8,28.4240882352941,0,0
"TCRMP",2023,23,"Buck Island STT",14,29.8,29.2381617647059,0,0
"TCRMP",2023,23,"Jacks Bay",14,29.8,29.1322941176471,0,0
"TCRMP",2024,23,"Buck Island STT",14,29.8,29.7038020833333,0,0
"TCRMP",2024,23,"Jacks Bay",14,29.8,29.8002708333333,2.0171875,0
"TCRMP",2007,24,"Buck Island STT",14,29.8,28.8671220588235,0,0
"TCRMP",2008,24,"Buck Island STT",14,29.8,28.4581911764706,0,0
"TCRMP",2008,24,"Jacks Bay",14,29.8,28.3446323529412,0,0
"TCRMP",2009,24,"Buck Island STT",14,29.8,28.2146029411765,0,0
"TCRMP",2009,24,"Jacks Bay",14,29.8,28.5251323529412,0,0
"TCRMP",2010,24,"Jacks Bay",14,29.8,29.3452941176471,0,0
"TCRMP",2011,24,"Buck Island STT",14,29.8,28.9761176470588,0,0
"TCRMP",2011,24,"Jacks Bay",14,29.8,29.0969926470588,0,0
"TCRMP",2012,24,"Buck Island STT",14,29.8,28.6289558823529,0,0
"TCRMP",2012,24,"Jacks Bay",14,29.8,28.8538676470588,0,0
"TCRMP",2013,24,"Buck Island STT",14,29.8,28.052625,0,0
"TCRMP",2013,24,"Jacks Bay",14,29.8,28.3708308823529,0,0
"TCRMP",2014,24,"Buck Island STT",14,29.8,27.8376397058824,0,0
"TCRMP",2014,24,"Jacks Bay",14,29.8,28.0112352941176,0,0
"TCRMP",2015,24,"Buck Island STT",14,29.8,28.4639632352941,0,0
"TCRMP",2015,24,"Jacks Bay",14,29.8,28.4943308823529,0,0
"TCRMP",2016,24,"Buck Island STT",14,29.8,28.9097720588235,0,0
"TCRMP",2016,24,"Jacks Bay",14,29.8,29.0350367647059,0,0
"TCRMP",2017,24,"Buck Island STT",14,29.8,28.5769117647059,0,0
"TCRMP",2017,24,"Jacks Bay",14,29.8,28.8882867647059,0,0
"TCRMP",2018,24,"Buck Island STT",14,29.8,28.1748088235294,0,0
"TCRMP",2018,24,"Jacks Bay",14,29.8,28.2210882352941,0,0
"TCRMP",2019,24,"Buck Island STT",14,29.8,28.4495882352941,0,0
"TCRMP",2019,24,"Jacks Bay",14,29.8,28.5093161764706,0,0
"TCRMP",2020,24,"Buck Island STT",14,29.8,29.1884375,0,0
"TCRMP",2020,24,"Jacks Bay",14,29.8,29.2074632352941,0,0
"TCRMP",2021,24,"Buck Island STT",14,29.8,28.2525294117647,0,0
"TCRMP",2021,24,"Jacks Bay",14,29.8,28.0940588235294,0,0
"TCRMP",2022,24,"Buck Island STT",14,29.8,28.3592647058824,0,0
"TCRMP",2023,24,"Buck Island STT",14,29.8,29.3343308823529,0,0
"TCRMP",2023,24,"Jacks Bay",14,29.8,29.2775955882353,0,0
"TCRMP",2024,24,"Buck Island STT",14,29.8,30.0343333333333,1.2343333333333,0
